date,temperature,feels_like,dew,humidity,precip,wind_gust,wind_speed,wind_direction,sea_level_pressure,cloud_cover,visibility,solar_radiation,solar_energy,uv_index,start_hour,Nitrogen Dioxide (Parts Per Million),Nitric Oxide (Parts Per Million),Particulate Matter 10 (Micrograms/Cubic Meter),Particulate Matter 2.5 (Micrograms/Cubic Meter),Carbon Monooxide (Parts Per Million),Ozone (Parts Per Million),Sulphur Dioxide (Parts Per Million),day_of_week,month,day_of_year
,55.1,55.1,20.6,25.72,0,28.6,17.1,261,1008.9,0,9.9,0,0,0,2,0.002,0,22,5,0.1494,319.431732,0.00000501652767,0,4,101
,55.1,55.1,20.1,25.19,0,22.4,13.6,266,1008.9,0,9.9,0,0,0,3,0.0044,0.0018,21,4,0.1543,319.391388,0.00000493251264,0,4,101
,54.4,54.4,20.9,26.82,0,35.5,27.7,272,1008.7,0,9.9,0,0,0,4,0.0024,0.0001,17,4,0.2183,319.198517,0.00000486398267,0,4,101
,52,52,23.3,32.42,0,33.3,22.8,314,1008.8,0,9.9,0,0,0,5,0.0058,0.0002,24,9,0.2881,319.013214,0.00000481827647,0,4,101
,50.8,50.8,30.8,46.11,0,32.2,20.1,261,1009.1,0,11.3,0,0,0,6,0.0052,0.0021,28,12,0.2959,318.848755,0.00000475192701,0,4,101
,50.7,50.7,29.5,43.83,0,40.3,25.3,264,1009.6,0,11.5,16,0.1,0,7,0.0026,0.0006,31,14,0.2947,318.742615,0.00000471428621,0,4,101
,53.1,53.1,31,42.65,0,37.8,23.6,252,1010.6,0.8,11.5,94,0.3,1,8,0.0027,0.0006,36,11,0.2078,318.604034,0.00000471011072,0,4,101
,56.4,56.4,32.3,39.82,0,39.1,25.5,264,1010.6,1.5,11.5,284,1,3,9,0.0024,0.0004,38,12,0.1346,318.558167,0.00000464002869,0,4,101
,59.8,59.8,33.2,36.59,0,39.8,23.5,255,1010.3,0.8,11.5,568,2,6,10,0.0031,0.0007,45,15,0.099,318.596954,0.00000458379782,0,4,101
,62.8,62.8,40,43.02,0,34,22.3,311,1010.1,17.2,10.6,736,2.6,7,11,0.0035,0.0008,79,16,0.09,318.561157,0.00000459683406,0,4,101
,64.7,64.7,41.3,42.45,0,35.3,26.3,237,1009.5,18,11.5,731,2.6,7,12,0.0027,0.0002,87,22,0.0843,318.46106,0.00000454554083,0,4,101
,65.4,65.4,42.8,43.81,0,37.8,26.4,230,1009.2,1.5,10.2,701,2.5,7,13,0.0026,0.0008,73,25,0.083,318.352783,0.00000455707232,0,4,101
,65.3,65.3,43.6,45.4,0,39.7,29.6,241,1008.7,1.5,10.2,718,2.6,7,14,0.0026,0.0002,47,18,0.0968,318.201447,0.00000471547855,0,4,101
,63.6,63.6,44.6,49.92,0,37.5,23.8,226,1008.2,32.9,9.9,579,2.1,6,15,0.0028,0.0003,38,16,0.0799,317.980286,0.00000484719112,0,4,101
,63.6,63.6,44.2,49.21,0,37.3,23.7,240,1007.5,19.2,9.9,532,1.9,5,16,0.0029,0.0004,42,14,0.0999,317.671326,0.00000495909626,0,4,101
,62.3,62.3,43.1,49.28,0,35,25.5,242,1007.5,12.7,9.9,258,0.9,3,17,0.0034,0.0003,42,13,0.109,317.338409,0.00000510410018,0,4,101
,59.4,59.4,43.4,55.53,0,32.1,24.1,236,1007.4,34,9.9,198,0.7,2,18,0.003,0.0001,32,9,0.1146,317.102142,0.00000518127217,0,4,101
,56.6,56.6,43.6,61.63,0,30.3,20.3,230,1007.5,91.8,10.2,52,0.2,1,19,0.0034,0.0002,24,11,0.1098,316.983734,0.00000519246123,0,4,101
,53.7,53.7,43.6,68.62,0,29.8,18.6,234,1007.7,31.7,10.2,4,0,0,20,0.0029,-0.0001,21,8,0.1034,316.99884,0.00000521050879,0,4,101
,53.3,53.3,42.2,66.06,0,29.6,18.4,227,1008.2,65.3,10.2,0,0,0,21,0.0024,0.0002,129,10,0.1045,317.126282,0.00000524205734,0,4,101
,52.7,52.7,39.7,61.21,0,35,19.7,256,1008.8,89.1,10.2,0,0,0,22,0.0082336764895314,0.0031379267921846,94,9,0.0853,317.317871,0.00000536661491,0,4,101
,48.3,40.6,25.8,41.12,0,44.7,24.7,329,1010,89.1,9.5,0,0,0,23,0.0016,0.0002,38,7,0.0798,317.548187,0.00000551747598,0,4,101
,45,35,20.7,37.6,0,42.8,32,280,1010.8,34,9.9,0,0,0,0,0.0027,0.0004,27,7,0.1128,317.809479,0.00000555395764,1,4,102
,43.1,32.4,22.6,43.91,0,43.9,32,288,1011.4,18.3,9.9,0,0,0,1,0.0012,0,16,6,0.125,318.075989,0.00000556808163,1,4,102
,42.2,33.3,24.1,48.48,0,35.8,20.4,286,1012.5,18.3,9.9,0,0,0,2,0.0022,0.0021,17,4,0.1365,318.298889,0.0000055909486,1,4,102
,40.6,31.8,24.2,51.62,0,29,17.8,294,1013.2,0,9.9,0,0,0,3,0.0019,0.0002,16,5,0.1433,318.286438,0.00000556654777,1,4,102
,39.9,31,24.1,52.87,0,32.2,17.7,270,1013.5,0,9.9,0,0,0,4,0.0047,0.0028,14,5,0.1553,318.069275,0.00000552610209,1,4,102
,38.1,28.6,24.7,58.16,0,22.4,17.6,321,1014.3,0,9.9,0,0,0,5,0.0032,0.0003,17,6,0.1605,317.79953,0.00000551168068,1,4,102
,37.2,30,24.7,60.22,0,21.7,10.4,290,1015.2,0,11.3,0,0,0,6,0.0038,0.0016,40,7,0.1714,317.561462,0.00000548982507,1,4,102
,37.2,28.3,25,61.01,0,28.9,14.9,286,1016.9,0.8,11.1,20,0.1,0,7,0.003,0.0011,111,12,0.1592,317.386871,0.00000548505932,1,4,102
,40.6,33.2,25,53.34,0,29.5,13.3,294,1017.7,0.8,11.3,108,0.4,1,8,0.0021,0.0005,53,8,0.1355,317.256104,0.00000549971583,1,4,102
,44.7,37.9,22.7,41.51,0,25.3,14.5,291,1017.7,0.8,11.3,282,1,3,9,0.0018,0.0007,16,2,0.1179,317.291779,0.00000548371054,1,4,102
,47.3,41.5,20.2,33.83,0,28.9,13.8,302,1017.8,0.8,11.3,588,2.1,6,10,0.002,0.001,14,3,0.1106,317.435364,0.00000546731872,1,4,102
,50.4,50.4,18.9,28.57,0,29.8,20,330,1018.2,0.8,11.3,734,2.6,7,11,0.0016,0.0005,17,5,0.1087,317.5625,0.00000546238743,1,4,102
,51.8,51.8,15.7,23.57,0,29.7,17.8,304,1018.1,0.8,11.5,732,2.6,7,12,0.002,0.0007,33,6,0.1223,317.651459,0.00000544744989,1,4,102
,54.7,54.7,15.2,20.69,0,31.7,22.7,300,1018,0.8,11.5,684,2.5,7,13,0.0028,0.0028,20,7,0.1322,317.759796,0.00000549115794,1,4,102
,54.8,54.8,15.8,21.22,0,35,23.9,328,1017.9,0.8,11.5,666,2.4,7,14,0.0031,0.0025,28,9,0.1293,317.905853,0.00000560180706,1,4,102
,55.5,55.5,16.5,21.3,0,34.3,21.5,303,1018,0,11.5,622,2.2,6,15,0.0022,0.0005,22,6,0.1463,318.025818,0.00000565262917,1,4,102
,56,56,15.7,20.22,0,32.2,21.8,280,1017.4,0,11.5,514,1.9,5,16,0.0031,0.0007,32,6,0.1358,318.138641,0.00000565271739,1,4,102
,55.7,55.7,13.5,18.53,0,37.8,21.3,332,1017.2,0,11.5,378,1.4,4,17,0.0026,0.0007,30,5,0.1308,318.226929,0.00000564307265,1,4,102
,53.6,53.6,10.9,17.85,0,31.6,12.7,285,1017.7,0,11.5,196,0.7,2,18,0.0052,0.0026,31,5,0.1372,318.269745,0.00000558451711,1,4,102
,51.8,51.8,9.5,17.96,0,27.8,15.6,274,1017.6,0,11.5,38,0.1,0,19,0.003,0.0006,24,7,0.1258,318.264587,0.00000555763154,1,4,102
,49.6,44.6,9,19.02,0,25.8,13,254,1017.9,0,10.8,4,0,0,20,0.0028,0.0004,31,4,0.1289,318.203552,0.0000055975961,1,4,102
,49.2,42.8,4.8,15.97,0,29.1,18.6,216,1018.4,0,10.8,0,0,0,21,0.002,0.0002,31,3,0.1334,318.116028,0.00000556606028,1,4,102
,48.1,42.3,8.2,19.37,0,27.7,14.8,253,1019.2,0,10.8,0,0,0,22,0.0082336764895314,0.0031379267921846,30,4,0.1318,318.064331,0.00000556206987,1,4,102
,47,38.7,10.6,22.52,0,32.2,25.2,300,1018.6,0,9.9,0,0,0,23,0.003,0.0023,23,3,0.1333,318.059479,0.00000561272054,1,4,102
,45.4,38.7,11.2,24.62,0,23.6,15.3,247,1019.9,0,9.9,0,0,0,0,0.0028,0.0002,21,4,0.1396,318.044098,0.00000556008672,2,4,103
,45.6,36.6,11.3,24.54,0,43.9,26.6,277,1018.6,0,9.9,0,0,0,1,0.002,0.0002,23,4,0.1389,318.011627,0.00000551112998,2,4,103
,43.9,38.3,14.2,29.68,0,18.1,10.6,253,1019.7,0,9.9,0,0,0,2,0.0026,0.0006,22,4,0.1459,317.99826,0.00000549332435,2,4,103
,42.7,36,17.9,36.41,0,32.7,12.8,278,1019.7,0,9.9,0,0,0,3,0.0027,0.0004,17,6,0.1449,317.83786,0.0000054235411,2,4,103
,41.8,33.1,18.6,39.05,0,27.7,18.8,292,1019.6,0,9.9,0,0,0,4,0.0023,0.0004,17,6,0.1655,317.574707,0.00000535928621,2,4,103
,40,30.4,22.7,49.81,0,39.1,20.4,282,1020,0,9.9,0,0,0,5,0.0029,0.0005,18,5,0.2108,317.36911,0.00000530391617,2,4,103
,39.1,28.9,25.8,58.71,0,31.9,21.5,279,1020.1,0,10.5,0,0,0,6,0.0038,0.0011,50,6,0.2071,317.176147,0.00000518201205,2,4,103
,39,28.7,26.4,60.24,0,33.3,22.1,279,1020.9,0.8,11.3,20,0.1,0,7,0.0036,0.0025,17,5,0.1635,316.906952,0.00000508323137,2,4,103
,42.8,35.1,26.5,52.14,0,28.6,16.1,276,1021.7,0.8,11.3,108,0.4,1,8,0.0031,0.001,20,3,0.1424,316.55481,0.00000504839545,2,4,103
,46.8,40.3,25.5,43.15,0,20.8,15.6,290,1021.4,0.8,11.3,288,1,3,9,0.0021,0.0006,14,3,0.127,316.408722,0.00000498327017,2,4,103
,51.4,51.4,22.4,31.88,0,16.3,17.3,288,1020.7,0.8,11.3,595,2.1,6,10,0.0017,0.0004,15,10,0.1302,316.48584,0.00000496324401,2,4,103
,55.5,55.5,21.6,26.53,0,12.5,10.8,289,1020.5,0,11.3,743,2.7,7,11,0.0041,0.0066,15,7,0.1346,316.529541,0.00000501858722,2,4,103
,58.2,58.2,17.7,20.32,0,22.6,14,284,1019.9,0,11.3,742,2.7,7,12,0.0019,0.0004,25,7,0.1444,316.536438,0.00000500423494,2,4,103
,63,63,11.8,13.29,0,23,15.7,282,1019.1,0,11.3,694,2.5,7,13,0.0022,0.0005,37,11,0.1507,316.583466,0.00000499249063,2,4,103
,65.6,65.6,8.4,10.42,0,31,20.8,304,1018.3,0,11.3,676,2.4,7,14,0.002,0.0004,18,7,0.157,316.704834,0.0000050349654,2,4,103
,68.8,68.8,0.4,6.48,0,30.5,23.2,282,1017.5,0,11.3,627,2.3,6,15,0.0022,0.0005,29,9,0.1673,316.735596,0.0000050089975,2,4,103
,67.4,67.4,0.7,6.88,0,34.3,26.4,274,1017,0,11.3,525,1.9,5,16,0.0022,0.0002,22,24,0.1705,316.626007,0.0000050020094,2,4,103
,65,65,3.6,8.54,0,35.6,24.1,319,1017.4,0,11.3,380,1.4,4,17,0.0027,0.0003,28,11,0.1694,316.444611,0.00000505320622,2,4,103
,61.5,61.5,9,12.32,0,32,23.6,284,1017.6,0,11.3,191,0.7,2,18,0.0046,0.0017,24,8,0.1648,316.249146,0.00000501271415,2,4,103
,57.9,57.9,12,16.05,0,33.1,23.6,286,1017.7,0,11.3,36,0.1,0,19,0.0034,0,24,17,0.1794,316.043213,0.00000497443534,2,4,103
,53.5,53.5,17.4,23.87,0,33.3,17.6,281,1018,0,10.8,4,0,0,20,0.0041,0.0008,21,10,0.2571,315.824097,0.00000497199699,2,4,103
,51.5,51.5,19.2,27.68,0,25.1,17.4,281,1018.4,0,10.8,0,0,0,21,0.003,0.0002,18,6,0.2828,315.609833,0.00000487519173,2,4,103
,50.8,50.8,17.7,26.68,0,26.2,17.9,277,1018.4,0,10.8,0,0,0,22,0.0082336764895314,0.0031379267921846,17,7,0.2749,315.43811,0.00000486341469,2,4,103
,49.7,43.8,17.4,27.39,0,24.8,17.3,286,1018.4,0,10.8,0,0,0,23,0.0056,0.0043,18,7,0.2386,315.286896,0.0000049518012,2,4,103
,49.2,43.5,16.7,27.09,0,20.1,15.5,265,1017.9,0,9.9,0,0,0,0,0.0021,0.0002,19,7,0.1727,315.130127,0.00000493590233,3,4,104
,48.7,43.5,14.3,24.87,0,20.4,13.3,273,1017.4,0,9.9,0,0,0,1,0.0016,0.0003,19,14,0.1584,315.00946,0.00000491884248,3,4,104
,48.7,43.3,15,25.61,0,26.4,13.9,278,1016.7,0,9.9,0,0,0,2,0.0018,0.0004,14,12,0.1577,314.980133,0.00000492851495,3,4,104
,48.8,41.7,19.6,31.23,0,28.9,21.7,269,1016.3,0,9.9,0,0,0,3,0.0024,0,20,15,0.1637,314.922028,0.00000483781923,3,4,104
,48.4,42,22.5,35.82,0,19.5,17.8,269,1016.2,0,9.9,0,0,0,4,0.003,0.0003,24,9,0.2135,314.784088,0.0000047367821,3,4,104
,47.9,40.8,24.3,39.39,0,29.8,20.2,273,1015.6,0,9.9,0,0,0,5,0.0037,0.0003,25,8,0.2393,314.573181,0.00000470263831,3,4,104
,46.2,39.4,24.4,42,0,29.8,16.5,271,1015.8,0.8,11.1,0,0,0,6,0.0041,0.001,25,7,0.4187,314.312286,0.00000463869583,3,4,104
,45.8,40,24.1,42.1,0,16.3,12.7,243,1016.1,0.8,11.5,20,0.1,0,7,0.0037,0.0008,24,8,0.3574,314.079437,0.00000461069385,3,4,104
,49.9,45.1,23.2,34.86,0,15,12.8,242,1016.6,0,11.5,109,0.4,1,8,0.0049,0.0018,22,6,0.1623,313.824219,0.00000464990853,3,4,104
,55.9,55.9,23.3,28.04,0,16.8,17,275,1016.1,0.8,11.5,295,1.1,3,9,0.0022,0.0004,14,6,0.1531,313.60672,0.00000464774848,3,4,104
,58.5,58.5,22.6,24.76,0,16.3,12.2,275,1015.8,0.8,11.5,604,2.2,6,10,0.0021,0.0007,16,5,0.1407,313.458282,0.00000467438122,3,4,104
,62.9,62.9,23.3,21.84,0,17,11.8,282,1015.1,0.8,11.5,758,2.7,8,11,0.002,0.0002,13,4,0.2015,313.356628,0.00000474349326,3,4,104
,67.5,67.5,25.8,20.71,0,30.5,16.2,287,1013.9,0.8,11.5,753,2.7,8,12,0.0022,0.0006,23,3,0.1983,313.299896,0.00000471824069,3,4,104
,70,70,24.7,18.11,0,27.8,16,241,1013.2,0.8,11.5,699,2.5,7,13,0.0039,0.0007,31,6,0.1825,313.301392,0.00000468340568,3,4,104
,71.1,71.1,25.1,17.74,0,26.9,17.2,233,1012.8,0,11.5,677,2.4,7,14,0.0038,0.0006,41,9,0.1581,313.37381,0.00000469891847,3,4,104
,71.1,71.1,28.2,20.17,0,30,20,252,1012.2,0,11.5,628,2.3,6,15,0.0038,0.0005,41,10,0.1377,313.474548,0.00000470754594,3,4,104
,70.1,70.1,29.5,22.02,0,32.5,23,261,1011.6,0,11.5,526,1.9,5,16,0.0038,0.0005,39,10,0.1257,313.562775,0.00000476002106,3,4,104
,68.1,68.1,32.3,26.48,0,31.5,22.8,261,1011.7,0,11.5,379,1.4,4,17,0.0037,0.0002,28,7,0.1233,313.588715,0.00000486236968,3,4,104
,65.1,65.1,32.3,29.31,0,32.7,21.4,266,1012,0,11.5,198,0.7,2,18,0.0045,0.0016,32,9,0.1506,313.607605,0.0000049262826,3,4,104
,61.1,61.1,30.8,31.74,0,33.3,19.4,269,1012.3,0,11.5,37,0.1,0,19,0.0034,0.0004,22,8,0.1533,313.612396,0.00000501989689,3,4,104
,57,57,30.8,36.82,0,29.8,20.4,274,1013,0,11.5,5,0,0,20,0.003,0.0002,24,6,0.1802,313.532196,0.0000051906477,3,4,104
,54.5,54.5,31.6,41.58,0,26.6,15.2,266,1013.6,0,11.5,0,0,0,21,0.0025,0.0003,23,8,0.1822,313.300995,0.00000531523483,3,4,104
,54,54,33.1,45,0,19.7,17,262,1013.8,0,11.5,0,0,0,22,0.0082336764895314,0.0031379267921846,22,7,0.1978,313.052704,0.00000535503204,3,4,104
,54,54,33.2,45.25,0,21,17.1,261,1013.7,0,9.9,0,0,0,23,0.0023,0,24,6,0.2057,312.922699,0.00000529187582,3,4,104
,53.6,53.6,34.9,48.89,0,21.9,17.1,272,1013.7,0,9.9,0,0,0,0,0.0022,0.0002,20,7,0.1878,312.893982,0.00000511218923,4,4,105
,52.8,52.8,36.9,54.69,0,31.4,19.9,267,1013.2,0,9.9,0,0,0,1,0.0019,0,23,4,0.1765,312.908264,0.00000493567495,4,4,105
,51.6,51.6,38.2,60.2,0,32.4,17.8,274,1013.2,0,9.9,0,0,0,2,0.0018,0.0002,19,5,0.1665,312.899933,0.00000480999415,4,4,105
,50.5,50.5,38.5,63.52,0,30.9,20,264,1012.9,0,9.9,0,0,0,3,0.0036,0.0016,12,4,0.1636,312.832611,0.00000467330074,4,4,105
,50,50,38.5,64.6,0,24.2,13.7,267,1012.9,0,9.9,0,0,0,4,0.0019,0.0003,11,3,0.1836,312.718262,0.00000456082125,4,4,105
,50,43.6,38.2,63.85,0,24.2,19.7,304,1012.8,0,9.9,0,0,0,5,0.0026,0.0001,7,2,0.2473,312.577118,0.00000446221748,4,4,105
,48.8,43.4,37.8,65.62,0,29.8,14.1,246,1013.2,0,11.1,0,0,0,6,0.0023,0.0005,14,2,0.3144,312.462433,0.0000043160212,4,4,105
,49.3,43.8,37.1,62.66,0,27.7,15,239,1013.7,0,11.5,19,0.1,0,7,0.0019,0.0006,10,2,0.1341,312.364166,0.00000420989136,4,4,105
,53.7,53.7,38.4,56.08,0,30,12.5,251,1014.2,0.8,11.5,107,0.4,1,8,0.0019,0.0005,7,7,0.2222,312.229034,0.00000418150921,4,4,105
,57.8,57.8,38.2,47.94,0,31.1,18.1,276,1014.1,0.8,11.5,251,0.9,3,9,0.0018,0.0006,11,6,0.2276,312.228424,0.00000413995986,4,4,105
,61.7,61.7,37.7,40.88,0,34.4,16.9,276,1014.2,0.8,11.5,632,2.3,6,10,0.0016,0.0002,10,5,0.1802,312.361298,0.00000414355554,4,4,105
,65.5,65.5,37.2,35.1,0,15.4,17,301,1014,0.8,11.5,767,2.8,8,11,0.002,0.0003,12,2,0.1581,312.519196,0.00000419140588,4,4,105
,68.9,68.9,37.6,31.76,0,25.3,17,256,1013.4,0.8,11.5,758,2.7,8,12,0.0027,0.0012,12,2,0.1111,312.670013,0.00000419300159,4,4,105
,71.3,71.3,35.1,26.49,0,24.4,13.7,239,1012.7,0.8,11.5,702,2.5,7,13,0.0018,0.0004,21,3,0.095,312.879242,0.00000420696506,4,4,105
,72.7,72.7,35.2,25.31,0,28.8,20.9,265,1012.5,0.8,11.5,685,2.5,7,14,0.0016,0.0005,8,8,0.1065,313.120819,0.00000425881581,4,4,105
,73.2,73.2,35.1,24.83,0,30.4,21.1,263,1012,1.5,11.5,652,2.3,7,15,0.0016,0.0005,11,5,0.113,313.338989,0.00000426134784,4,4,105
,73.5,73.5,33.3,22.87,0,32.4,22.7,265,1011.7,1.5,11.5,532,1.9,5,16,0.0021,0.0004,13,6,0.1171,313.534393,0.00000425568896,4,4,105
,72.5,72.5,33.1,23.5,0,32.2,23,284,1011.4,1.5,11.5,388,1.4,4,17,0.0032,0.0005,43,11,0.1567,313.684692,0.00000427733539,4,4,105
,69.9,69.9,37,29.91,0,31.1,23.1,255,1011.7,0.4,10.6,203,0.7,2,18,0.0047,0.0005,37,10,0.1631,313.747192,0.00000425884082,4,4,105
,66,66,37.3,34.63,0,29.8,18.1,255,1011.6,0.8,11.5,37,0.1,0,19,0.0048,0.0003,24,11,0.1837,313.769684,0.0000042525744,4,4,105
,61.5,61.5,44.2,52.86,0,22.6,16.7,243,1012.1,0.8,10.8,3,0,0,20,0.004,0.0001,31,10,0.2048,313.77887,0.00000430165119,4,4,105
,58.8,58.8,43.7,57.31,0,26.4,13.4,246,1012.9,0,10.8,0,0,0,21,0.0051,0.0001,23,9,0.1868,313.820709,0.00000433389823,4,4,105
,58.1,58.1,42.9,56.86,0,26.4,13.4,239,1013.1,0,10.8,0,0,0,22,0.0082336764895314,0.0031379267921846,24,8,0.1931,313.91507,0.00000438716779,4,4,105
,56.4,56.4,43.3,61.63,0,22.6,14.2,225,1013.2,0,9.9,0,0,0,23,0.0028,0.0004,17,7,0.1746,314.028961,0.0000044435028,4,4,105
,54.8,54.8,43.4,65.34,0,18.8,14.5,240,1013,0,9.9,0,0,0,0,0.0044,0.0022,13,4,0.1636,314.095612,0.00000440294525,5,4,106
,55.8,55.8,43.4,63.04,0,26.4,18.6,219,1013.2,0,9.9,0,0,0,1,0.0031,0.0011,14,5,0.1797,314.164673,0.00000432446586,5,4,106
,53.9,53.9,43.4,67.35,0,21.9,14.4,248,1013.5,0,9.9,0,0,0,2,0.002,-0.0001,14,3,0.1399,314.264313,0.00000425646249,5,4,106
,52.8,52.8,42.9,69.01,0,18.6,14.3,272,1013.2,0,9.9,0,0,0,3,0.0033,0.0004,11,4,0.1146,314.333618,0.00000416658122,5,4,106
,50.8,50.8,43.9,77.17,0,21.9,15.4,251,1013.3,0,9.9,0,0,0,4,0.0029,0.0001,8,5,0.109,314.362335,0.00000412448662,5,4,106
,50,50,45,82.69,0,19.9,20.3,248,1013.4,0,9.9,0,0,0,5,0.0038,0.0016,14,6,0.0977,314.322632,0.00000415145087,5,4,106
,50.4,50.4,44.3,79.54,0,18.8,17.9,230,1013.3,0.8,11.3,0,0,0,6,0.0028,0.0006,16,3,0.1249,314.234711,0.00000412536428,5,4,106
,50.4,50.4,44,78.52,0,17.9,20.9,244,1014.2,0.8,11.3,25,0.1,0,7,0.0022,0.0002,14,5,0.1209,314.161957,0.00000407570224,5,4,106
,52.5,52.5,44,72.71,0,33.6,23.6,289,1015.5,0.8,11.5,56,0.2,1,8,0.0021,0.0008,11,6,0.1016,314.064667,0.00000406038953,5,4,106
,54.5,54.5,43.4,66.08,0,31.5,23.8,236,1016.4,0.8,11.5,109,0.4,1,9,0.0017,0.0007,15,6,0.0989,313.859467,0.00000404527373,5,4,106
,56.1,56.1,43.3,62.22,0,28.6,20.5,232,1016.5,0.8,11.5,447,1.6,4,10,0.0018,0.0003,24,5,0.0935,313.637848,0.00000405939227,5,4,106
,61.1,61.1,41.8,49.09,0,33.1,23.7,284,1016.8,0.8,11.5,757,2.7,8,11,0.0019,0.0008,27,5,0.0955,313.51709,0.00000412005875,5,4,106
,63,63,42.3,46.59,0,33,24.5,231,1017.3,0.8,11.5,744,2.7,7,12,0.0021,0.0004,31,46,0.0921,313.455597,0.00000411223482,5,4,106
,63.1,63.1,43.3,48.42,0,34.2,24.9,223,1017.2,1.5,11.5,696,2.5,7,13,0.0016,0.0005,31,5,0.0615,313.414764,0.00000413428916,5,4,106
,64.2,64.2,43.6,47.13,0,35.6,28,228,1017.7,0.8,11.5,678,2.4,7,14,0.0014,0.0002,17,5,0.049,313.354004,0.00000422153153,5,4,106
,64.9,64.9,43.6,46.05,0,32.3,21.2,237,1017.3,0.8,11.5,643,2.3,6,15,0.0015,0.0001,14,8,0.051,313.389496,0.00000426057022,5,4,106
,66.6,66.6,43.4,42.98,0,27.7,22.2,252,1016.8,0.8,11.5,529,1.9,5,16,0.0017,0,22,4,0.0498,313.517517,0.00000437308472,5,4,106
,67.7,67.7,38.5,34.28,0,31.1,22.8,316,1016.3,0.8,11.5,390,1.4,4,17,0.0025,0.0018,23,5,0.0455,313.603821,0.00000456858015,5,4,106
,65.8,65.8,38.8,36.97,0,38,25.2,252,1016.2,0.8,11.5,198,0.7,2,18,0.0023,0.0004,19,6,0.0627,313.573181,0.00000471558769,5,4,106
,62.3,62.3,40.3,44.25,0,28.7,17.5,256,1016.8,0,9.9,44,0.2,0,19,0.0021,0.0003,17,5,0.068,313.483307,0.00000484241491,5,4,106
,57.9,57.9,44.1,59.9,0,26.2,13,226,1017.2,0,9.9,6,0,0,20,0.0026,0,15,5,0.0845,313.415558,0.00000498583631,5,4,106
,57.2,57.2,42.5,57.99,0,30,15,215,1018.1,0,9.9,0,0,0,21,0.0044,0.0004,14,6,0.1336,313.276917,0.0000050638464,5,4,106
,55.7,55.7,43.3,63.06,0,32.2,8.9,207,1018.8,0,9.9,0,0,0,22,0.0082336764895314,0.0031379267921846,14,4,0.176,313.111023,0.00000512074166,5,4,106
,54.9,54.9,40.2,57.6,0,32.2,18.1,243,1018.6,0,9.9,0,0,0,23,0.0048,0.0039,12,4,0.1763,313.010712,0.00000514642761,5,4,106
,52.7,52.7,39.4,60.53,0,29.8,13.8,328,1018.7,0,9.9,0,0,0,0,0.0038,0.0002,14,3,0.1433,313.006836,0.00000506632796,6,4,107
,52,52,38.9,60.94,0,10.1,13.3,211,1018.6,0,9.9,0,0,0,1,0.0062,0.0002,11,1,0.1786,313.133972,0.0000049589994,6,4,107
,50.6,50.6,38.1,62.08,0,8.7,10.7,288,1018.2,0,9.9,0,0,0,2,0.0046,0.0001,16,1,0.1738,313.223694,0.00000486487988,6,4,107
,49.4,44.5,37.2,62.59,0,5.8,12.7,255,1017.8,0,9.9,0,0,0,3,0.0141,0.0044,11,5,0.1694,313.290131,0.00000474807894,6,4,107
,47.2,43.4,33.3,58.29,0,6.5,7.8,221,1018.4,0,9.9,0,0,0,4,0.0062,0.0002,16,5,0.1434,313.283997,0.00000463958395,6,4,107
,50.6,50.6,35.8,56.75,0,8.9,15.4,248,1018.4,0,9.9,0,0,0,5,0.004,0.0004,13,5,0.1339,313.231781,0.00000456720909,6,4,107
,49.8,45.6,36.8,60.63,0,7.6,10.9,228,1018.8,0,9.9,0,0,0,6,0.0035,0.0007,12,7,0.15,313.228027,0.00000451794403,6,4,107
,49.3,45.8,37.1,62.57,0,5.1,8.2,212,1019.8,0,9.9,20,0.1,0,7,0.002,0.0004,8,5,0.1216,313.253357,0.00000451152573,6,4,107
,55.8,55.8,37.7,50.55,0,8.3,7.7,230,1020.2,0,9.9,55,0.2,1,8,0.0014,0.0002,8,6,0.1063,313.345642,0.00000452737231,6,4,107
,61.3,61.3,37,40.32,0,6.3,10.6,287,1020.2,0,11.5,317,1.1,3,9,0.0011,0.0001,8,4,0.0893,313.551147,0.00000452472614,6,4,107
,65,65,37.8,36.66,0,4.5,9.7,305,1020.2,0,11.5,621,2.2,6,10,0.0012,0.0003,11,5,0.0916,313.832794,0.00000453863277,6,4,107
,69.1,69.1,35.7,29.19,0,4.5,8.5,290,1020.3,0,11.5,699,2.5,7,11,0.0013,0.0001,14,5,0.0998,314.110626,0.00000457449869,6,4,107
,71.9,71.9,32.1,22.98,0,4.3,5.1,314,1019.4,0,11.5,761,2.7,8,12,0.0013,0.0002,13,4,0.1082,314.350739,0.000004594855,6,4,107
,75.7,75.7,27.3,16.65,0,2.7,4.6,0,1018.6,0,11.5,716,2.6,7,13,0.0013,0,11,5,0.1581,314.584381,0.00000461585842,6,4,107
,77.7,77.7,25.5,14.5,0,3.8,2.9,200,1017.6,0,11.5,705,2.5,7,14,0.001,0.0002,18,6,0.1596,314.744965,0.0000046489431,6,4,107
,80.2,78.4,25.6,13.39,0,6.5,4.7,150,1016.8,0,11.5,630,2.3,6,15,0.0012,0.0002,15,6,0.1379,314.736755,0.00000463134938,6,4,107
,83.2,80.5,26.2,12.43,0,18.3,10.3,275,1015.5,0,11.5,542,2,5,16,0.0016,0.0002,17,8,0.1113,314.726837,0.00000462400794,6,4,107
